date,open,high,low,close,volume
2020-10-20 09:32:00,429.7093,429.81,427.66,428.8847,283790.0
2020-10-20 09:31:00,431.75,431.75,428.63,429.6876,515483.0
2020-10-20 09:30:00,431.87,431.9,430.83,431.6,43982.0
2020-10-20 09:29:00,432.2,432.31,431.72,431.82,10720.0
2020-10-20 09:28:00,432.59,432.95,432.56,432.56,2734.0
2020-10-20 09:27:00,432.8,432.8,432.5,432.59,5311.0
2020-10-20 09:26:00,433.33,433.33,432.8,432.8,3549.0
2020-10-20 09:25:00,433.3,433.3,432.99,433.18,2718.0
2020-10-20 09:23:00,433.28,433.5,433.21,433.5,3415.0
2020-10-20 09:22:00,433.17,433.2,433.17,433.2,2443.0
2020-10-20 09:21:00,433.1,433.1,433.0001,433.1,3708.0
2020-10-20 09:20:00,433.0002,433.1,433.0002,433.1,1691.0
2020-10-20 09:19:00,432.9,433.02,432.9,432.98,2699.0
2020-10-20 09:18:00,432.73,433.0,432.73,432.9,3585.0
2020-10-20 09:17:00,433.0,433.08,432.5,432.5,2870.0
2020-10-20 09:16:00,433.5871,433.5871,433.21,433.21,3497.0
2020-10-20 09:15:00,433.6,433.6,432.75,433.0,12603.0
2020-10-20 09:14:00,433.27,433.6,432.96,433.6,8208.0
2020-10-20 09:13:00,432.8,433.28,432.8,433.28,6374.0
2020-10-20 09:12:00,432.95,433.0,432.77,432.77,4030.0
2020-10-20 09:11:00,433.0,433.0,432.75,432.77,6644.0
2020-10-20 09:10:00,432.5,433.0,432.5,433.0,3895.0
2020-10-20 09:09:00,432.75,432.75,432.42,432.42,5168.0
2020-10-20 09:08:00,432.34,432.73,432.34,432.69,5322.0
2020-10-20 09:07:00,432.32,432.32,432.2,432.3,2715.0
2020-10-20 09:06:00,432.0,432.36,432.0,432.36,3189.0
2020-10-20 09:05:00,431.89,431.89,431.89,431.89,1962.0
2020-10-20 09:04:00,431.85,432.0,431.85,432.0,1972.0
2020-10-20 09:03:00,431.85,431.85,431.8,431.8,1835.0
2020-10-20 09:02:00,431.6998,431.78,431.36,431.58,6861.0
2020-10-20 09:01:00,431.7994,432.2,431.3118,431.3118,4316.0
2020-10-20 09:00:00,431.3223,431.89,431.17,431.79,1754.0
2020-10-20 08:59:00,432.27,432.35,431.4,431.4,15643.0
2020-10-20 08:58:00,432.45,432.45,432.27,432.27,1801.0
2020-10-20 08:57:00,432.5,432.6055,432.1606,432.33,3452.0
2020-10-20 08:56:00,432.1,432.49,432.1,432.46,1743.0
2020-10-20 08:55:00,432.48,432.67,432.46,432.58,3824.0
2020-10-20 08:54:00,432.61,432.61,432.1,432.4799,4255.0
2020-10-20 08:53:00,432.41,432.45,432.41,432.45,2129.0
2020-10-20 08:52:00,432.36,432.36,432.36,432.36,702.0
2020-10-20 08:51:00,432.2597,432.43,432.25,432.42,2548.0
2020-10-20 08:50:00,432.39,432.4989,432.39,432.4275,2268.0
2020-10-20 08:49:00,432.56,432.75,432.56,432.75,3987.0
2020-10-20 08:48:00,432.5599,432.56,432.5,432.52,1393.0
2020-10-20 08:47:00,432.1549,432.55,432.1549,432.47,2285.0
2020-10-20 08:46:00,432.17,432.3497,432.17,432.3497,2989.0
2020-10-20 08:45:00,432.5765,432.7399,432.3,432.7399,4667.0
2020-10-20 08:44:00,432.37,432.5,432.25,432.5,3763.0
2020-10-20 08:43:00,431.7,432.37,431.7,432.37,3538.0
2020-10-20 08:42:00,431.7,431.7,431.5,431.5,1871.0
2020-10-20 08:41:00,432.06,432.23,431.91,431.91,4173.0
2020-10-20 08:40:00,432.18,432.18,432.15,432.18,1859.0
2020-10-20 08:39:00,432.3889,432.3889,431.99,432.21,5310.0
2020-10-20 08:38:00,432.35,432.35,432.2474,432.3,1422.0
2020-10-20 08:37:00,431.78,432.18,431.78,432.1001,4297.0
2020-10-20 08:36:00,431.5,431.7,431.5,431.7,2140.0
2020-10-20 08:35:00,431.5,431.67,431.5,431.67,1427.0
2020-10-20 08:34:00,431.6027,431.61,431.4312,431.4312,2017.0
2020-10-20 08:33:00,431.1425,432.0,431.1425,431.8706,5284.0
2020-10-20 08:32:00,431.2532,431.5,431.12,431.5,3874.0
2020-10-20 08:31:00,431.55,431.57,431.1,431.25,6560.0
2020-10-20 08:30:00,431.25,431.95,431.25,431.74,5991.0
2020-10-20 08:29:00,431.1,431.1,430.7403,431.1,4316.0
2020-10-20 08:28:00,431.09,431.31,430.83,430.83,8032.0
2020-10-20 08:27:00,430.6,431.3,430.6,431.15,6427.0
2020-10-20 08:26:00,430.5,430.72,430.25,430.4253,5947.0
2020-10-20 08:25:00,431.3,431.3,430.35,430.35,5681.0
2020-10-20 08:24:00,430.5,431.0,430.2653,430.747,12530.0
2020-10-20 08:23:00,431.28,431.35,430.19,430.19,17556.0
2020-10-20 08:22:00,431.8,431.8,431.3,431.35,6492.0
2020-10-20 08:21:00,431.97,432.0,431.58,431.58,9997.0
2020-10-20 08:20:00,432.37,432.4,432.1,432.17,4232.0
2020-10-20 08:19:00,432.22,432.4,432.0201,432.4,4926.0
2020-10-20 08:18:00,432.25,432.4,432.2,432.2,5205.0
2020-10-20 08:17:00,432.12,432.3,432.0,432.3,5819.0
2020-10-20 08:16:00,432.28,432.5,432.18,432.23,7548.0
2020-10-20 08:15:00,432.45,432.77,432.33,432.35,3717.0
2020-10-20 08:14:00,432.48,432.49,432.263,432.263,3345.0
2020-10-20 08:13:00,431.73,432.65,431.59,432.09,5782.0
2020-10-20 08:12:00,432.598,432.73,431.7,431.87,13072.0
2020-10-20 08:11:00,432.25,432.73,432.15,432.73,10837.0
2020-10-20 08:10:00,432.2,432.48,432.2,432.48,2476.0
2020-10-20 08:09:00,432.36,432.5,432.1225,432.5,2912.0
2020-10-20 08:08:00,432.8,432.9,432.39,432.39,9244.0
2020-10-20 08:07:00,432.83,432.9,432.51,432.9,6079.0
2020-10-20 08:06:00,432.02,432.8,432.01,432.67,10075.0
2020-10-20 08:05:00,432.57,432.57,432.0,432.0,8311.0
2020-10-20 08:04:00,432.99,433.04,432.5,432.5,6600.0
2020-10-20 08:03:00,432.9,433.04,432.52,433.0,9483.0
2020-10-20 08:02:00,433.5,433.69,432.94,432.97,8128.0
2020-10-20 08:01:00,435.2985,436.99,433.59,433.59,44368.0
2020-10-20 08:00:00,434.0,434.01,434.0,434.01,1048.0
2020-10-20 07:59:00,434.45,434.45,434.0,434.0,3518.0
2020-10-20 07:58:00,434.58,434.58,434.58,434.58,524.0
2020-10-20 07:57:00,434.57,434.57,434.5,434.52,759.0
2020-10-20 07:55:00,434.59,434.71,434.4,434.4,1927.0
2020-10-20 07:54:00,434.31,434.51,434.31,434.51,3301.0
2020-10-20 07:53:00,434.3,434.3,434.23,434.23,950.0
2020-10-20 07:52:00,434.3,434.37,434.3,434.36,1653.0
2020-10-20 07:51:00,434.25,434.3,434.1,434.1,1264.0
2020-10-20 07:50:00,434.31,434.31,434.2,434.2,2001.0
2020-10-20 07:49:00,434.36,434.53,434.36,434.5,928.0
2020-10-20 07:47:00,434.5,434.7,434.26,434.33,2984.0
2020-10-20 07:46:00,434.64,434.89,434.64,434.89,956.0
2020-10-20 07:45:00,434.89,434.94,434.89,434.94,658.0
2020-10-20 07:44:00,434.94,434.94,434.94,434.94,1627.0
2020-10-20 07:42:00,434.51,434.79,434.5,434.79,2007.0
2020-10-20 07:40:00,434.55,434.56,434.55,434.56,553.0
2020-10-20 07:36:00,434.76,435.0,434.7,434.75,2128.0
2020-10-20 07:35:00,435.0,435.01,435.0,435.0,811.0
2020-10-20 07:34:00,434.87,435.2,434.87,435.0,2953.0
2020-10-20 07:33:00,435.06,435.06,434.4,434.4,3044.0
2020-10-20 07:32:00,435.13,435.13,435.13,435.13,880.0
2020-10-20 07:31:00,435.26,435.26,435.26,435.26,547.0
2020-10-20 07:30:00,435.31,435.31,435.3,435.3,632.0
2020-10-20 07:29:00,434.9,435.46,434.84,435.46,4842.0
2020-10-20 07:28:00,434.85,434.85,434.85,434.85,791.0
2020-10-20 07:27:00,434.89,435.0,434.8,434.88,4802.0
2020-10-20 07:25:00,434.49,434.49,434.49,434.49,719.0
2020-10-20 07:24:00,434.3,434.3,434.3,434.3,295.0
2020-10-20 07:23:00,434.82,434.82,434.19,434.25,6954.0
2020-10-20 07:22:00,434.75,434.79,434.75,434.79,908.0
2020-10-20 07:20:00,435.0,435.0,435.0,435.0,595.0
2020-10-20 07:19:00,435.0,435.0,435.0,435.0,1787.0
2020-10-20 07:18:00,434.95,435.25,434.94,435.25,1861.0
2020-10-20 07:17:00,435.21,435.21,435.1,435.1,1549.0
2020-10-20 07:16:00,435.39,435.39,434.78,435.2,6324.0
2020-10-20 07:15:00,435.25,435.82,435.25,435.78,1842.0
2020-10-20 07:14:00,434.8,435.1,434.8,435.1,604.0
2020-10-20 07:13:00,435.0,435.29,435.0,435.0,1856.0
2020-10-20 07:12:00,433.97,434.48,433.97,434.48,2644.0
2020-10-20 07:11:00,434.52,434.52,433.96,433.96,4885.0
2020-10-20 07:10:00,435.4,435.4,435.0,435.0,3695.0
2020-10-20 07:09:00,435.83,435.83,435.76,435.76,897.0
2020-10-20 07:08:00,436.15,436.15,435.8,436.1,2434.0
2020-10-20 07:07:00,436.1,436.1,436.1,436.1,810.0
2020-10-20 07:06:00,436.64,436.64,436.5,436.5,2333.0
2020-10-20 07:05:00,436.9,436.9,436.7,436.7,1630.0
2020-10-20 07:04:00,436.48,436.99,436.45,436.66,7344.0
2020-10-20 07:03:00,436.2,436.36,436.02,436.36,2462.0
2020-10-20 07:02:00,436.01,436.2,435.79,436.0,3365.0
2020-10-20 07:01:00,435.41,436.03,435.15,435.88,8574.0
2020-10-20 07:00:00,435.67,435.67,435.5,435.5,616.0
2020-10-20 06:59:00,436.0,436.0,436.0,436.0,910.0
2020-10-20 06:49:00,436.5,436.5,436.5,436.5,907.0
2020-10-20 06:44:00,436.21,436.21,436.21,436.21,250.0
2020-10-20 06:41:00,436.24,436.24,436.21,436.21,602.0
2020-10-20 06:36:00,436.09,436.09,436.09,436.09,149.0
2020-10-20 05:51:00,435.16,435.16,435.15,435.15,379.0
2020-10-20 05:46:00,435.15,435.15,435.15,435.15,226.0
2020-10-20 05:45:00,435.21,435.21,435.21,435.21,317.0
2020-10-20 05:44:00,435.47,435.47,435.47,435.47,118.0
2020-10-20 05:41:00,434.88,435.0,434.88,435.0,586.0
2020-10-20 05:40:00,435.55,435.55,435.0,435.0,2067.0
2020-10-20 05:35:00,436.21,436.21,436.0,436.0,4716.0
2020-10-20 05:30:00,436.24,436.24,436.24,436.24,392.0
2020-10-20 05:23:00,436.5,436.5,436.5,436.5,517.0
2020-10-20 05:13:00,436.27,436.27,436.27,436.27,135.0
2020-10-20 05:11:00,436.26,436.26,436.26,436.26,151.0
2020-10-20 05:03:00,436.49,436.49,436.49,436.49,288.0
2020-10-20 05:00:00,436.21,436.21,436.21,436.21,176.0
2020-10-20 04:49:00,436.5,436.5,436.5,436.5,262.0
2020-10-20 04:46:00,436.86,436.86,436.86,436.86,277.0
2020-10-20 04:42:00,436.22,436.22,436.22,436.22,316.0
2020-10-20 04:41:00,436.0,436.0,436.0,436.0,183.0
2020-10-20 04:37:00,436.64,436.64,436.64,436.64,126.0
2020-10-20 04:34:00,436.78,436.78,436.78,436.78,180.0
2020-10-20 04:33:00,436.63,436.63,436.63,436.63,349.0
2020-10-20 04:32:00,436.4,436.4,436.4,436.4,327.0
2020-10-20 04:31:00,436.0,436.0,436.0,436.0,427.0
2020-10-20 04:30:00,436.3,436.3,436.0,436.0,844.0
2020-10-20 04:29:00,436.87,436.87,436.87,436.87,181.0
2020-10-20 04:28:00,437.42,437.42,437.42,437.42,478.0
2020-10-20 04:27:00,437.3,437.3,437.3,437.3,222.0
2020-10-20 04:23:00,437.57,437.57,437.57,437.57,700.0
2020-10-20 04:21:00,436.39,436.39,436.39,436.39,252.0
2020-10-20 04:20:00,436.3,436.3,436.3,436.3,617.0
2020-10-20 04:19:00,436.0,436.0,436.0,436.0,831.0
2020-10-20 04:17:00,435.6,435.6,435.6,435.6,228.0
2020-10-20 04:16:00,435.38,435.38,435.38,435.38,515.0
2020-10-20 04:13:00,434.9,434.9,434.9,434.9,318.0
2020-10-20 04:12:00,434.61,434.61,434.5,434.5,482.0
2020-10-20 04:11:00,435.0,435.0,434.5,434.8,1036.0
2020-10-20 04:09:00,436.0,436.0,435.57,435.57,1447.0
2020-10-20 04:05:00,436.79,436.79,436.79,436.79,573.0
2020-10-20 04:04:00,436.79,438.83,436.79,437.1,3695.0
2020-10-20 04:03:00,435.5,436.0,435.5,436.0,1314.0
2020-10-20 04:02:00,436.16,436.16,436.0,436.0,747.0
2020-10-20 04:01:00,435.9,436.79,435.9,436.79,751.0
2020-10-19 20:00:00,433.23,433.45,433.1,433.45,7727.0
2020-10-19 19:59:00,433.15,433.24,433.15,433.2,4067.0
2020-10-19 19:58:00,433.3,433.45,433.15,433.15,2334.0
2020-10-19 19:57:00,433.0,433.3,432.88,433.3,3426.0
2020-10-19 19:56:00,432.99,433.02,432.82,433.0,2719.0
2020-10-19 19:55:00,433.25,433.25,433.0,433.0,1510.0
2020-10-19 19:54:00,433.23,433.3,433.23,433.3,771.0
2020-10-19 19:53:00,432.64,433.45,432.64,432.93,6924.0
2020-10-19 19:52:00,432.5,432.8,432.5,432.64,4814.0
2020-10-19 19:51:00,432.7,432.7,432.41,432.41,2497.0
2020-10-19 19:50:00,432.72,432.73,432.55,432.55,1806.0
2020-10-19 19:49:00,432.61,432.61,432.6,432.6,1503.0
2020-10-19 19:48:00,433.0,433.0,432.8,432.8,1629.0
2020-10-19 19:47:00,432.75,433.0,432.75,433.0,2400.0
2020-10-19 19:46:00,432.9,432.9,432.9,432.9,875.0
2020-10-19 19:45:00,433.01,433.01,432.9,432.9,1130.0
2020-10-19 19:44:00,432.55,433.1,432.55,433.1,5386.0
2020-10-19 19:43:00,432.5,432.55,432.32,432.55,3166.0
2020-10-19 19:42:00,434.02,434.11,432.35,432.35,8488.0
2020-10-19 19:41:00,434.0,434.0,434.0,434.0,5605.0
2020-10-19 19:40:00,434.5,434.5,433.6,433.85,6749.0
2020-10-19 19:39:00,434.6,434.6,434.5,434.5,2364.0
2020-10-19 19:38:00,434.7,434.7,434.7,434.7,742.0
2020-10-19 19:37:00,434.7,434.7,434.7,434.7,1217.0
2020-10-19 19:36:00,434.76,434.76,434.7,434.7,3356.0
2020-10-19 19:35:00,434.88,434.88,434.88,434.88,532.0
2020-10-19 19:33:00,434.96,435.0,434.95,434.95,3088.0
2020-10-19 19:32:00,434.99,435.0,434.99,435.0,628.0
2020-10-19 19:31:00,434.97,434.97,434.94,434.94,524.0
2020-10-19 19:30:00,434.83,434.83,434.83,434.83,259.0
2020-10-19 19:29:00,434.85,434.85,434.85,434.85,388.0
2020-10-19 19:28:00,434.68,434.7,434.59,434.59,3255.0
2020-10-19 19:26:00,434.56,434.56,434.52,434.52,510.0
2020-10-19 19:25:00,434.51,434.51,434.5,434.5,1690.0
2020-10-19 19:24:00,434.7,434.73,434.7,434.73,853.0
2020-10-19 19:22:00,434.58,434.58,434.58,434.58,623.0
2020-10-19 19:20:00,434.61,434.61,434.51,434.51,1136.0
2020-10-19 19:18:00,434.76,434.76,434.74,434.76,572.0
2020-10-19 19:17:00,434.66,434.66,434.66,434.66,547.0
2020-10-19 19:16:00,435.0,435.0,435.0,435.0,1116.0
2020-10-19 19:15:00,435.0,435.0,435.0,435.0,917.0
2020-10-19 19:14:00,435.03,435.03,435.0,435.0,2601.0
2020-10-19 19:13:00,435.11,435.16,435.1,435.1,1056.0
2020-10-19 19:10:00,435.25,435.25,435.2,435.2,737.0
2020-10-19 19:09:00,435.3,435.3,435.3,435.3,657.0
2020-10-19 19:08:00,435.49,435.49,435.3,435.3,837.0
2020-10-19 19:07:00,435.43,435.49,435.4,435.49,834.0
2020-10-19 19:05:00,435.5,435.5,435.5,435.5,747.0
2020-10-19 19:03:00,435.35,435.35,435.28,435.28,786.0
2020-10-19 19:02:00,435.55,435.55,435.55,435.55,298.0
2020-10-19 19:01:00,435.49,435.49,435.0,435.0,6268.0
2020-10-19 19:00:00,435.49,435.5,435.46,435.46,1458.0
2020-10-19 18:59:00,435.41,435.44,435.41,435.44,1183.0
2020-10-19 18:57:00,435.38,435.38,435.38,435.38,241.0
2020-10-19 18:55:00,435.42,435.42,435.39,435.39,1322.0
2020-10-19 18:53:00,435.49,435.52,435.49,435.49,1428.0
2020-10-19 18:52:00,435.45,435.45,435.45,435.45,420.0
2020-10-19 18:51:00,435.47,435.5,435.47,435.5,2896.0
2020-10-19 18:50:00,435.5,435.68,435.5,435.5,865.0
2020-10-19 18:49:00,435.45,435.7499,435.45,435.7499,1313.0
2020-10-19 18:48:00,435.25,435.45,435.25,435.43,1289.0
2020-10-19 18:46:00,435.2,435.2,435.2,435.2,1151.0
2020-10-19 18:45:00,435.2,435.2,435.2,435.2,1348.0
2020-10-19 18:44:00,435.2,435.2,435.1999,435.1999,1069.0
2020-10-19 18:41:00,435.1,435.29,435.1,435.29,1442.0
2020-10-19 18:40:00,435.0,435.08,435.0,435.08,1382.0
2020-10-19 18:39:00,435.0,435.0,435.0,435.0,515.0
2020-10-19 18:38:00,434.9,434.9,434.9,434.9,538.0
2020-10-19 18:37:00,434.9,434.99,434.9,434.99,461.0
2020-10-19 18:35:00,435.0,435.0,435.0,435.0,714.0
2020-10-19 18:34:00,434.97,435.0,434.97,435.0,1093.0
2020-10-19 18:33:00,434.99,434.99,434.99,434.99,1301.0
2020-10-19 18:29:00,434.9,434.9,434.89,434.89,2937.0
2020-10-19 18:27:00,434.9,434.9,434.9,434.9,621.0
2020-10-19 18:25:00,434.82,434.9,434.82,434.9,762.0
2020-10-19 18:24:00,434.59,434.73,434.59,434.73,1095.0
2020-10-19 18:22:00,434.61,434.61,434.53,434.53,795.0
2020-10-19 18:21:00,434.82,434.83,434.82,434.83,750.0
2020-10-19 18:19:00,434.9,434.9,434.7,434.84,1721.0
2020-10-19 18:18:00,434.9,435.03,434.9,435.03,1092.0
2020-10-19 18:17:00,434.84,434.84,434.82,434.82,3064.0
2020-10-19 18:16:00,434.8,434.87,434.7101,434.85,1851.0
2020-10-19 18:15:00,435.05,435.05,434.91,434.91,1508.0
2020-10-19 18:14:00,435.37,435.37,435.05,435.25,3985.0
2020-10-19 18:13:00,435.5,435.5,435.33,435.33,2025.0
2020-10-19 18:12:00,435.1,435.5,435.07,435.3,5576.0
2020-10-19 18:11:00,435.01,435.01,435.0,435.0,966.0
2020-10-19 18:10:00,435.01,435.2,435.0,435.02,4687.0
2020-10-19 18:09:00,434.97,435.0,434.95,435.0,3673.0
2020-10-19 18:08:00,434.94,434.94,434.94,434.94,531.0
2020-10-19 18:07:00,434.89,434.9,434.89,434.89,1590.0
2020-10-19 18:06:00,434.77,434.77,434.77,434.77,359.0
2020-10-19 18:05:00,434.5,434.5,434.5,434.5,476.0
2020-10-19 18:04:00,434.5,434.65,434.5,434.65,663.0
2020-10-19 18:03:00,434.61,434.61,434.44,434.47,1887.0
2020-10-19 18:01:00,434.9,434.9,434.77,434.77,1656.0
2020-10-19 18:00:00,434.52,434.9,434.52,434.9,2168.0
2020-10-19 17:58:00,434.3,434.3001,434.3,434.3001,1429.0
2020-10-19 17:57:00,434.5,434.5,434.5,434.5,567.0
2020-10-19 17:56:00,434.49,434.49,434.49,434.49,1505.0
2020-10-19 17:55:00,434.48,434.48,434.48,434.48,1608.0
2020-10-19 17:54:00,434.6,434.6,434.58,434.58,688.0
2020-10-19 17:53:00,434.71,434.71,434.6,434.6,1305.0
2020-10-19 17:52:00,434.71,434.71,434.71,434.71,505.0
2020-10-19 17:51:00,434.71,434.71,434.71,434.71,738.0
2020-10-19 17:50:00,434.9,434.9,434.9,434.9,499.0
2020-10-19 17:49:00,434.86,434.86,434.86,434.86,709.0
2020-10-19 17:48:00,434.95,434.95,434.9,434.94,1606.0
2020-10-19 17:47:00,435.0,435.0,434.88,434.88,1478.0
2020-10-19 17:46:00,434.98,434.98,434.8,434.83,3193.0
2020-10-19 17:45:00,434.62,434.89,434.62,434.89,3838.0
2020-10-19 17:44:00,434.5,434.64,434.4,434.64,2988.0
2020-10-19 17:43:00,434.47,434.48,434.32,434.4,1257.0
2020-10-19 17:42:00,433.98,434.25,433.98,434.25,7431.0
2020-10-19 17:41:00,433.96,433.96,433.96,433.96,718.0
2020-10-19 17:40:00,433.9,433.9,433.85,433.85,1401.0
2020-10-19 17:39:00,433.97,433.98,433.91,433.98,1078.0
2020-10-19 17:38:00,433.95,433.95,433.95,433.95,416.0
2020-10-19 17:37:00,434.0,434.0,433.95,433.95,1000.0
2020-10-19 17:36:00,434.0,434.0,434.0,434.0,782.0
2020-10-19 17:35:00,433.99,433.99,433.99,433.99,529.0
2020-10-19 17:34:00,433.98,433.98,433.98,433.98,337.0
2020-10-19 17:33:00,434.0,434.0,434.0,434.0,718.0
2020-10-19 17:32:00,433.98,433.99,433.98,433.99,1406.0
2020-10-19 17:31:00,433.79,433.98,433.79,433.96,1540.0
2020-10-19 17:29:00,433.62,433.62,433.62,433.62,449.0
2020-10-19 17:28:00,433.63,433.63,433.63,433.63,1664.0
2020-10-19 17:25:00,433.65,433.65,433.6,433.6,708.0
2020-10-19 17:23:00,433.53,433.53,433.5,433.5,2453.0
2020-10-19 17:22:00,433.67,433.67,433.53,433.53,2422.0
2020-10-19 17:21:00,433.77,433.77,433.75,433.75,1114.0
2020-10-19 17:20:00,433.86,433.86,433.8,433.8,925.0
2020-10-19 17:19:00,433.96,433.96,433.77,433.77,1155.0
2020-10-19 17:18:00,433.97,433.97,433.97,433.97,742.0
2020-10-19 17:17:00,433.89,433.89,433.89,433.89,917.0
2020-10-19 17:16:00,433.89,433.89,433.86,433.89,1081.0
2020-10-19 17:15:00,433.74,433.8,433.74,433.8,754.0
2020-10-19 17:14:00,433.45,433.75,433.45,433.75,1306.0
2020-10-19 17:13:00,433.5,433.5,433.5,433.5,614.0
2020-10-19 17:12:00,433.54,433.54,433.31,433.31,3300.0
2020-10-19 17:09:00,433.51,433.51,433.51,433.51,612.0
2020-10-19 17:08:00,433.83,433.83,433.65,433.65,4889.0
2020-10-19 17:07:00,433.91,433.91,433.91,433.91,1064.0
2020-10-19 17:06:00,433.88,433.88,433.88,433.88,917.0
2020-10-19 17:05:00,433.72,433.87,433.72,433.87,2445.0
2020-10-19 17:04:00,433.75,433.85,433.72,433.75,2120.0
2020-10-19 17:03:00,433.99,433.99,433.71,433.97,3400.0
2020-10-19 17:01:00,433.7,433.99,433.7,433.8,3180.0
2020-10-19 17:00:00,433.69,433.75,433.5,433.75,1025.0
2020-10-19 16:59:00,433.63,433.7,433.41,433.7,1809.0
2020-10-19 16:58:00,433.75,433.75,433.21,433.21,3537.0
2020-10-19 16:57:00,433.7,433.7,433.7,433.7,890.0
2020-10-19 16:56:00,433.5,434.0,433.5,433.95,8155.0
2020-10-19 16:55:00,433.5,433.5,433.39,433.48,2085.0
2020-10-19 16:54:00,433.25,433.25,433.25,433.25,1406.0
2020-10-19 16:53:00,433.1,433.2,433.1,433.2,1720.0
2020-10-19 16:52:00,433.1,433.1,433.1,433.1,663.0
2020-10-19 16:50:00,432.5,432.5,432.5,432.5,2347.0
2020-10-19 16:49:00,432.5,432.5,432.26,432.5,3050.0
2020-10-19 16:48:00,432.66,432.66,432.4,432.4,3269.0
2020-10-19 16:47:00,433.1,433.1,432.5,432.5,4595.0
2020-10-19 16:46:00,433.25,433.25,433.25,433.25,1567.0
2020-10-19 16:45:00,433.2,433.2,433.1,433.1,2352.0
2020-10-19 16:44:00,433.7,433.7,433.55,433.55,143067.0
2020-10-19 16:43:00,433.65,433.85,433.65,433.7001,2399.0
2020-10-19 16:42:00,433.5,433.5,433.5,433.5,2227.0
2020-10-19 16:40:00,433.6,433.8499,433.6,433.7001,2857.0
2020-10-19 16:39:00,433.15,433.39,433.02,433.39,6590.0
2020-10-19 16:38:00,433.7,433.7,433.16,433.25,4674.0
2020-10-19 16:37:00,434.13,434.13,433.85,433.85,3809.0
2020-10-19 16:36:00,434.65,434.65,434.1,434.21,5750.0
2020-10-19 16:35:00,434.16,434.65,434.16,434.65,26762.0
2020-10-19 16:34:00,433.96,434.25,433.96,434.1,11983.0
2020-10-19 16:33:00,433.7,433.96,433.7,433.8401,4788.0
2020-10-19 16:32:00,433.6,433.82,433.5,433.5,4329.0
2020-10-19 16:31:00,433.5,433.5,433.3,433.46,3615.0
2020-10-19 16:30:00,432.83,433.23,432.83,433.15,5578.0
2020-10-19 16:29:00,432.7,432.7,432.67,432.67,2225.0
2020-10-19 16:28:00,432.99,432.99,432.68,432.7,3504.0
2020-10-19 16:27:00,432.9,432.99,432.8998,432.99,3121.0
2020-10-19 16:26:00,432.8,433.0,432.7201,433.0,8401.0
2020-10-19 16:25:00,432.43,432.73,432.43,432.73,5835.0
2020-10-19 16:24:00,432.0,432.25,432.0,432.25,5018.0
2020-10-19 16:23:00,432.0,432.0,432.0,432.0,943.0
2020-10-19 16:22:00,431.97,432.0,431.97,431.98,1143.0
2020-10-19 16:21:00,431.85,431.98,431.82,431.82,2145.0
2020-10-19 16:20:00,431.98,431.98,431.98,431.98,838.0
2020-10-19 16:19:00,431.9,431.98,431.9,431.98,1417.0
2020-10-19 16:18:00,431.7,431.8,431.62,431.8,2488.0
2020-10-19 16:17:00,431.5,431.8,431.3,431.8,2306.0
2020-10-19 16:16:00,431.59,431.59,431.3,431.5,4000.0
2020-10-19 16:15:00,431.77,431.77,431.5,431.5,2004.0
2020-10-19 16:14:00,431.65,431.65,431.6,431.6,1246.0
2020-10-19 16:13:00,431.88,431.9,431.7,431.7,4387.0
2020-10-19 16:12:00,431.79,431.9,431.79,431.9,1515.0
2020-10-19 16:11:00,431.84,432.0,431.82,432.0,2925.0
2020-10-19 16:10:00,431.9,431.9,431.9,431.9,1061.0
2020-10-19 16:09:00,432.0,432.0,431.8,431.82,4646.0
2020-10-19 16:08:00,432.0,432.0,431.9,431.9,2854.0
2020-10-19 16:07:00,432.0,432.08,431.98,432.05,6244.0
2020-10-19 16:06:00,431.35,432.0,431.03,431.61,3909.0
2020-10-19 16:05:00,431.7,438.2825,431.03,438.2825,9065.0
2020-10-19 16:04:00,431.9,432.0,431.79,431.8,5360.0
2020-10-19 16:03:00,432.05,432.24,431.68,432.0,7449.0
2020-10-19 16:02:00,432.5,432.5,430.83,431.9,51706.0
2020-10-19 16:01:00,430.83,432.5,430.83,432.5,288034.0
2020-10-19 16:00:00,431.19,431.33,430.41,430.83,326032.0
2020-10-19 15:59:00,432.57,432.65,431.13,431.15,189126.0
2020-10-19 15:58:00,431.76,432.78,431.71,432.55,113613.0
2020-10-19 15:57:00,431.44,432.1358,431.4,431.785,132337.0
2020-10-19 15:56:00,432.5791,432.85,431.383,431.46,174376.0
2020-10-19 15:55:00,432.8,433.05,432.45,432.6002,107034.0
2020-10-19 15:54:00,432.59,432.87,432.24,432.8,84339.0
2020-10-19 15:53:00,432.91,432.97,432.59,432.625,96825.0
2020-10-19 15:52:00,433.4,433.58,432.61,432.9069,136134.0
2020-10-19 15:51:00,433.9352,433.9352,433.27,433.4,79046.0
2020-10-19 15:50:00,433.4,434.12,433.17,433.9162,85753.0
2020-10-19 15:49:00,433.27,433.8299,433.076,433.5,68303.0
2020-10-19 15:48:00,432.72,433.42,432.68,433.3355,68879.0
2020-10-19 15:47:00,432.98,433.06,432.43,432.62,58462.0
2020-10-19 15:46:00,432.0,433.0,431.955,432.96,102785.0
2020-10-19 15:45:00,431.8,432.25,431.8,431.98,49429.0
2020-10-19 15:44:00,431.93,432.12,431.61,431.87,85723.0
